File,Output_folder,Experiment,MS_Plate,Fraction,Parameter_group,PTM,Reference_channel,File_order,Compound_order,Project,Comments
4187_B06_047061_S00_U47_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,47,0,FALSE,,47,,100ProtFDR,
4187_C01_047061_S00_U03_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,3,0,FALSE,,3,,100ProtFDR,
4187_C02_047061_S00_U14_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,14,0,FALSE,,14,,100ProtFDR,
4187_C03_047061_S00_U19_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,19,0,FALSE,,19,,100ProtFDR,
4187_C04_047061_S00_U30_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,30,0,FALSE,,30,,100ProtFDR,
4187_C05_047061_S00_U35_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,35,0,FALSE,,35,,100ProtFDR,
4187_C06_047061_S00_U46_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,46,0,FALSE,,46,,100ProtFDR,
4187_D01_047061_S00_U04_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,4,0,FALSE,,4,,100ProtFDR,
4187_D02_047061_S00_U13_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,13,0,FALSE,,13,,100ProtFDR,
4187_D03_047061_S00_U20_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,20,0,FALSE,,20,,100ProtFDR,
4187_D04_047061_S00_U29_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,29,0,FALSE,,29,,100ProtFDR,
4187_D05_047061_S00_U36_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,36,0,FALSE,,36,,100ProtFDR,
4187_D06_047061_S00_U45_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,45,0,FALSE,,45,,100ProtFDR,
4187_E01_047061_S00_U05_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,5,0,FALSE,,5,,100ProtFDR,
4187_E02_047061_S00_U12_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,12,0,FALSE,,12,,100ProtFDR,
4187_E03_047061_S00_U21_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,21,0,FALSE,,21,,100ProtFDR,
4187_E04_047061_S00_U28_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,28,0,FALSE,,28,,100ProtFDR,
4187_E05_047061_S00_U37_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,37,0,FALSE,,37,,100ProtFDR,
4187_E06_047061_S00_U44_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,44,0,FALSE,,44,,100ProtFDR,
4187_F01_047061_S00_U06_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,6,0,FALSE,,6,,100ProtFDR,
4187_F02_047061_S00_U11_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,11,0,FALSE,,11,,100ProtFDR,
4187_F03_047061_S00_U22_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,22,0,FALSE,,22,,100ProtFDR,
4187_F04_047061_S00_U27_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,27,0,FALSE,,27,,100ProtFDR,
4187_F05_047061_S00_U38_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,38,0,FALSE,,38,,100ProtFDR,
4187_F06_047061_S00_U43_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,43,0,FALSE,,43,,100ProtFDR,
4187_G01_047061_S00_U07_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,7,0,FALSE,,7,,100ProtFDR,
4187_G02_047061_S00_U10_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,10,0,FALSE,,10,,100ProtFDR,
4187_G03_047061_S00_U23_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,23,0,FALSE,,23,,100ProtFDR,
4187_G04_047061_S00_U26_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,26,0,FALSE,,26,,100ProtFDR,
4187_G05_047061_S00_U39_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,39,0,FALSE,,39,,100ProtFDR,
4187_G06_047061_S00_U42_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,42,0,FALSE,,42,,100ProtFDR,
4187_H01_047061_S00_U08_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,8,0,FALSE,,8,,100ProtFDR,
4187_H02_047061_S00_U09_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,9,0,FALSE,,9,,100ProtFDR,
4187_H03_047061_S00_U24_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,24,0,FALSE,,24,,100ProtFDR,
4187_H04_047061_S00_U25_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,25,0,FALSE,,25,,100ProtFDR,
4187_H05_047061_S00_U40_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,40,0,FALSE,,40,,100ProtFDR,
4187_H06_047061_S00_U41_TMT11_R1,Batch3_FP_MASTER,Batch3_FP_MASTER,4187,41,0,FALSE,,41,,100ProtFDR,
4890_E01_053704_S00_U01_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,1,0,FALSE,,1,,100ProtFDR,
4890_E02_053704_S00_U02_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,2,0,FALSE,,2,,100ProtFDR,
4890_E03_053704_S00_U03_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,3,0,FALSE,,3,,100ProtFDR,
4890_E04_053704_S00_U04_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,4,0,FALSE,,4,,100ProtFDR,
4890_E05_053704_S00_U05_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,5,0,FALSE,,5,,100ProtFDR,
4890_E06_053704_S00_U06_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,6,0,FALSE,,6,,100ProtFDR,
4890_E07_053704_S00_U07_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,7,0,FALSE,,7,,100ProtFDR,
4890_E08_053704_S00_U08_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,8,0,FALSE,,8,,100ProtFDR,
4890_E09_053704_S00_U09_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,9,0,FALSE,,9,,100ProtFDR,
4890_E10_053704_S00_U10_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,10,0,FALSE,,10,,100ProtFDR,
4890_E11_053704_S00_U11_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,11,0,FALSE,,11,,100ProtFDR,
4890_E12_053704_S00_U12_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,12,0,FALSE,,12,,100ProtFDR,
4890_F12_053704_S00_U13_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,13,0,FALSE,,13,,100ProtFDR,
4890_F11_053704_S00_U14_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,14,0,FALSE,,14,,100ProtFDR,
4890_F10_053704_S00_U15_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,15,0,FALSE,,15,,100ProtFDR,
4890_F09_053704_S00_U16_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,16,0,FALSE,,16,,100ProtFDR,
4890_F08_053704_S00_U17_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,17,0,FALSE,,17,,100ProtFDR,
4890_F07_053704_S00_U18_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,18,0,FALSE,,18,,100ProtFDR,
4890_F06_053704_S00_U19_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,19,0,FALSE,,19,,100ProtFDR,
4890_F05_053704_S00_U20_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,20,0,FALSE,,20,,100ProtFDR,
4890_F04_053704_S00_U21_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,21,0,FALSE,,21,,100ProtFDR,
4890_F03_053704_S00_U22_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,22,0,FALSE,,22,,100ProtFDR,
4890_F02_053704_S00_U23_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,23,0,FALSE,,23,,100ProtFDR,
4890_F01_053704_S00_U24_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,24,0,FALSE,,24,,100ProtFDR,
4890_G01_053704_S00_U25_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,25,0,FALSE,,25,,100ProtFDR,
4890_G02_053704_S00_U26_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,26,0,FALSE,,26,,100ProtFDR,
4890_G03_053704_S00_U27_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,27,0,FALSE,,27,,100ProtFDR,
4890_G04_053704_S00_U28_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,28,0,FALSE,,28,,100ProtFDR,
4890_G05_053704_S00_U29_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,29,0,FALSE,,29,,100ProtFDR,
4890_G06_053704_S00_U30_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,30,0,FALSE,,30,,100ProtFDR,
4890_G07_053704_S00_U31_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,31,0,FALSE,,31,,100ProtFDR,
4890_G08_053704_S00_U32_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,32,0,FALSE,,32,,100ProtFDR,
4890_G09_053704_S00_U33_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,33,0,FALSE,,33,,100ProtFDR,
4890_G10_053704_S00_U34_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,34,0,FALSE,,34,,100ProtFDR,
4890_G11_053704_S00_U35_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,35,0,FALSE,,35,,100ProtFDR,
4890_G12_053704_S00_U36_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,36,0,FALSE,,36,,100ProtFDR,
4890_H12_053704_S00_U37_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,37,0,FALSE,,37,,100ProtFDR,
4890_H11_053704_S00_U38_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,38,0,FALSE,,38,,100ProtFDR,
4890_H10_053704_S00_U39_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,39,0,FALSE,,39,,100ProtFDR,
4890_H09_053704_S00_U40_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,40,0,FALSE,,40,,100ProtFDR,
4890_H08_053704_S00_U41_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,41,0,FALSE,,41,,100ProtFDR,
4890_H07_053704_S00_U42_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,42,0,FALSE,,42,,100ProtFDR,
4890_H06_053704_S00_U43_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,43,0,FALSE,,43,,100ProtFDR,
4890_H05_053704_S00_U44_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,44,0,FALSE,,44,,100ProtFDR,
4890_H04_053704_S00_U45_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,45,0,FALSE,,45,,100ProtFDR,
4890_H03_053704_S00_U46_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,46,0,FALSE,,46,,100ProtFDR,
4890_H02_053704_S00_U47_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,47,0,FALSE,,47,,100ProtFDR,
4890_H01_053704_S00_U48_TMT11_R1,Batch22_FP_INFORM,Batch22_FP_INFORM,4890,48,0,FALSE,,48,,100ProtFDR,
4911_GA1_054217_S00_U1_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,1,0,FALSE,,1,,100ProtFDR,
4911_GA2_054217_S00_U2_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,2,0,FALSE,,2,,100ProtFDR,
4911_GA3_054217_S00_U3_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,3,0,FALSE,,3,,100ProtFDR,
4911_GA4_054217_S00_U4_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,4,0,FALSE,,4,,100ProtFDR,
4911_GA5_054217_S00_U5_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,5,0,FALSE,,5,,100ProtFDR,
4911_GA6_054217_S00_U6_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,6,0,FALSE,,6,,100ProtFDR,
4911_GA7_054217_S00_U7_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,7,0,FALSE,,7,,100ProtFDR,
4911_GA8_054217_S00_U8_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,8,0,FALSE,,8,,100ProtFDR,
4911_GA9_054217_S00_U9_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,9,0,FALSE,,9,,100ProtFDR,
4911_GA10_054217_S00_U10_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,10,0,FALSE,,10,,100ProtFDR,
4911_GA11_054217_S00_U11_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,11,0,FALSE,,11,,100ProtFDR,
4911_GA12_054217_S00_U12_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,12,0,FALSE,,12,,100ProtFDR,
4911_GB12_054217_S00_U13_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,13,0,FALSE,,13,,100ProtFDR,
4911_GB11_054217_S00_U14_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,14,0,FALSE,,14,,100ProtFDR,
4911_GB10_054217_S00_U15_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,15,0,FALSE,,15,,100ProtFDR,
4911_GB9_054217_S00_U16_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,16,0,FALSE,,16,,100ProtFDR,
4911_GB8_054217_S00_U17_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,17,0,FALSE,,17,,100ProtFDR,
4911_GB7_054217_S00_U18_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,18,0,FALSE,,18,,100ProtFDR,
4911_GB6_054217_S00_U19_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,19,0,FALSE,,19,,100ProtFDR,
4911_GB5_054217_S00_U20_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,20,0,FALSE,,20,,100ProtFDR,
4911_GB4_054217_S00_U21_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,21,0,FALSE,,21,,100ProtFDR,
4911_GB3_054217_S00_U22_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,22,0,FALSE,,22,,100ProtFDR,
4911_GB2_054217_S00_U23_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,23,0,FALSE,,23,,100ProtFDR,
4911_GB1_054217_S00_U24_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,24,0,FALSE,,24,,100ProtFDR,
4911_GC1_054217_S00_U25_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,25,0,FALSE,,25,,100ProtFDR,
4911_GC2_054217_S00_U26_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,26,0,FALSE,,26,,100ProtFDR,
4911_GC3_054217_S00_U27_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,27,0,FALSE,,27,,100ProtFDR,
4911_GC4_054217_S00_U28_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,28,0,FALSE,,28,,100ProtFDR,
4911_GC5_054217_S00_U29_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,29,0,FALSE,,29,,100ProtFDR,
4911_GC6_054217_S00_U30_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,30,0,FALSE,,30,,100ProtFDR,
4911_GC7_054217_S00_U31_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,31,0,FALSE,,31,,100ProtFDR,
4911_GC8_054217_S00_U32_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,32,0,FALSE,,32,,100ProtFDR,
4911_GC9_054217_S00_U33_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,33,0,FALSE,,33,,100ProtFDR,
4911_GC10_054217_S00_U34_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,34,0,FALSE,,34,,100ProtFDR,
4911_GC11_054217_S00_U35_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,35,0,FALSE,,35,,100ProtFDR,
4911_GC12_054217_S00_U36_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,36,0,FALSE,,36,,100ProtFDR,
4911_GD12_054217_S00_U37_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,37,0,FALSE,,37,,100ProtFDR,
4911_GD11_054217_S00_U38_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,38,0,FALSE,,38,,100ProtFDR,
4911_GD10_054217_S00_U39_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,39,0,FALSE,,39,,100ProtFDR,
4911_GD9_054217_S00_U40_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,40,0,FALSE,,40,,100ProtFDR,
4911_GD8_054217_S00_U41_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,41,0,FALSE,,41,,100ProtFDR,
4911_GD7_054217_S00_U42_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,42,0,FALSE,,42,,100ProtFDR,
4911_GD6_054217_S00_U43_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,43,0,FALSE,,43,,100ProtFDR,
4911_GD5_054217_S00_U44_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,44,0,FALSE,,44,,100ProtFDR,
4911_GD4_054217_S00_U45_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,45,0,FALSE,,45,,100ProtFDR,
4911_GD3_054217_S00_U46_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,46,0,FALSE,,46,,100ProtFDR,
4911_GD2_054217_S00_U47_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,47,0,FALSE,,47,,100ProtFDR,
4911_GD1_054217_S00_U48_TMT11_R1,Batch25_FP_INFORM,Batch25_FP_INFORM,4911,48,0,FALSE,,48,,100ProtFDR,
4932_A01_054490_S00_U01_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,1,0,FALSE,,1,,100ProtFDR,
4932_A02_054490_S00_U02_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,2,0,FALSE,,2,,100ProtFDR,
4932_A03_054490_S00_U03_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,3,0,FALSE,,3,,100ProtFDR,
4932_A04_054490_S00_U04_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,4,0,FALSE,,4,,100ProtFDR,
4932_A05_054490_S00_U05_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,5,0,FALSE,,5,,100ProtFDR,
4932_A06_054490_S00_U06_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,6,0,FALSE,,6,,100ProtFDR,
4932_A07_054490_S00_U07_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,7,0,FALSE,,7,,100ProtFDR,
4932_A08_054490_S00_U08_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,8,0,FALSE,,8,,100ProtFDR,
4932_A09_054490_S00_U09_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,9,0,FALSE,,9,,100ProtFDR,
4932_A10_054490_S00_U10_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,10,0,FALSE,,10,,100ProtFDR,
4932_A11_054490_S00_U11_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,11,0,FALSE,,11,,100ProtFDR,
4932_A12_054490_S00_U12_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,12,0,FALSE,,12,,100ProtFDR,
4932_B12_054490_S00_U13_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,13,0,FALSE,,13,,100ProtFDR,
4932_B11_054490_S00_U14_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,14,0,FALSE,,14,,100ProtFDR,
4932_B10_054490_S00_U15_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,15,0,FALSE,,15,,100ProtFDR,
4932_B09_054490_S00_U16_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,16,0,FALSE,,16,,100ProtFDR,
4932_B08_054490_S00_U17_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,17,0,FALSE,,17,,100ProtFDR,
4932_B07_054490_S00_U18_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,18,0,FALSE,,18,,100ProtFDR,
4932_B06_054490_S00_U19_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,19,0,FALSE,,19,,100ProtFDR,
4932_B05_054490_S00_U20_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,20,0,FALSE,,20,,100ProtFDR,
4932_B04_054490_S00_U21_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,21,0,FALSE,,21,,100ProtFDR,
4932_B03_054490_S00_U22_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,22,0,FALSE,,22,,100ProtFDR,
4932_B02_054490_S00_U23_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,23,0,FALSE,,23,,100ProtFDR,
4932_B01_054490_S00_U24_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,24,0,FALSE,,24,,100ProtFDR,
4932_C01_054490_S00_U25_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,25,0,FALSE,,25,,100ProtFDR,
4932_C02_054490_S00_U26_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,26,0,FALSE,,26,,100ProtFDR,
4932_C03_054490_S00_U27_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,27,0,FALSE,,27,,100ProtFDR,
4932_C04_054490_S00_U28_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,28,0,FALSE,,28,,100ProtFDR,
4932_C05_054490_S00_U29_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,29,0,FALSE,,29,,100ProtFDR,
4932_C06_054490_S00_U30_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,30,0,FALSE,,30,,100ProtFDR,
4932_C07_054490_S00_U31_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,31,0,FALSE,,31,,100ProtFDR,
4932_C08_054490_S00_U32_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,32,0,FALSE,,32,,100ProtFDR,
4932_C09_054490_S00_U33_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,33,0,FALSE,,33,,100ProtFDR,
4932_C10_054490_S00_U34_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,34,0,FALSE,,34,,100ProtFDR,
4932_C11_054490_S00_U35_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,35,0,FALSE,,35,,100ProtFDR,
4932_C12_054490_S00_U36_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,36,0,FALSE,,36,,100ProtFDR,
4932_D12_054490_S00_U37_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,37,0,FALSE,,37,,100ProtFDR,
4932_D11_054490_S00_U38_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,38,0,FALSE,,38,,100ProtFDR,
4932_D10_054490_S00_U39_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,39,0,FALSE,,39,,100ProtFDR,
4932_D09_054490_S00_U40_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,40,0,FALSE,,40,,100ProtFDR,
4932_D08_054490_S00_U41_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,41,0,FALSE,,41,,100ProtFDR,
4932_D07_054490_S00_U42_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,42,0,FALSE,,42,,100ProtFDR,
4932_D06_054490_S00_U43_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,43,0,FALSE,,43,,100ProtFDR,
4932_D05_054490_S00_U44_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,44,0,FALSE,,44,,100ProtFDR,
4932_D04_054490_S00_U45_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,45,0,FALSE,,45,,100ProtFDR,
4932_D03_054490_S00_U46_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,46,0,FALSE,,46,,100ProtFDR,
4932_D02_054490_S00_U47_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,47,0,FALSE,,47,,100ProtFDR,
4932_D01_054490_S00_U48_TMT11_R1,Batch26_FP_MASTER,Batch26_FP_MASTER,4932,48,0,FALSE,,48,,100ProtFDR,
5239_A10_059881_S00_U10_TMT11_R1,Batch4_var_DNARNAprep,Batch4_var_DNARNAprep,5239,10,0,FALSE,,10,,Workflow_Test,
5239_D09_059881_S00_U40_TMT11_R1,Batch4_var_DNARNAprep,Batch4_var_DNARNAprep,5239,40,0,FALSE,,40,,Workflow_Test,
5238_A01_059881_S00_U01_I00_TMT11_R1,Batch4_PP_DNARNAprep,Batch4_PP_DNARNAprep,5238,1,1,TRUE,,1,,Workflow_Test,
5238_B01_059881_S00_U02_I00_TMT11_R1,Batch4_PP_DNARNAprep,Batch4_PP_DNARNAprep,5238,2,1,TRUE,,2,,Workflow_Test,
5238_C01_059881_S00_U03_I00_TMT11_R1,Batch4_PP_DNARNAprep,Batch4_PP_DNARNAprep,5238,3,1,TRUE,,3,,Workflow_Test,
5238_D01_059881_S00_U04_I00_TMT11_R1,Batch4_PP_DNARNAprep,Batch4_PP_DNARNAprep,5238,4,1,TRUE,,4,,Workflow_Test,
